地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-05-11 23:00:00+00:00,66,良い大気質,o3,N/A,13.03,43.21,5.38,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 00:00:00+00:00,68,良い大気質,o3,N/A,17.64,40.34,14.97,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 01:00:00+00:00,71,良い大気質,o3,N/A,17.94,37.25,17.24,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 02:00:00+00:00,69,良い大気質,pm25,N/A,29.84,35.2,15.9,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 03:00:00+00:00,68,良い大気質,o3,N/A,24.91,41.05,13.84,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 04:00:00+00:00,64,良い大気質,o3,N/A,23.79,45.86,10.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 05:00:00+00:00,62,良い大気質,o3,N/A,20.16,47.99,6.21,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 06:00:00+00:00,59,中レベルの大気質,o3,N/A,25.78,51.1,9.26,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 07:00:00+00:00,56,中レベルの大気質,o3,N/A,28.71,55.02,11.21,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 08:00:00+00:00,50,中レベルの大気質,o3,N/A,32.59,63,10.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 09:00:00+00:00,44,中レベルの大気質,o3,N/A,31.72,70.1,10.13,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 10:00:00+00:00,44,中レベルの大気質,o3,N/A,31.72,70.1,18.24,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 11:00:00+00:00,59,中レベルの大気質,o3,N/A,28.91,51.86,30.36,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 12:00:00+00:00,52,中レベルの大気質,o3,N/A,30.06,60.25,22.37,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 13:00:00+00:00,63,良い大気質,pm25,N/A,29.09,39.9,39.75,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 14:00:00+00:00,61,良い大気質,o3,N/A,28.12,48.56,26.13,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 15:00:00+00:00,66,良い大気質,pm25,N/A,27.07,39.55,29.11,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 16:00:00+00:00,65,良い大気質,pm25,N/A,25.28,30.47,33.42,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 17:00:00+00:00,73,良い大気質,pm25,N/A,20.19,29.57,25.44,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 18:00:00+00:00,72,良い大気質,pm25,N/A,21.98,17.93,29.45,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 19:00:00+00:00,71,良い大気質,pm25,N/A,21.96,17.48,26.68,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 20:00:00+00:00,73,良い大気質,pm25,N/A,19.83,21.27,23.05,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 21:00:00+00:00,74,良い大気質,pm25,N/A,20.76,18.32,25.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 22:00:00+00:00,72,良い大気質,pm25,N/A,22.2,14.46,27.07,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-12 23:00:00+00:00,72,良い大気質,pm25,N/A,24.12,12.63,29.69,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 00:00:00+00:00,69,良い大気質,pm25,N/A,25.13,7.53,31.73,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 01:00:00+00:00,69,良い大気質,pm25,N/A,27.09,11.34,31.68,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 02:00:00+00:00,65,良い大気質,pm25,N/A,27.98,21.26,31.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 03:00:00+00:00,59,中レベルの大気質,pm25,N/A,34.65,21.82,30,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 04:00:00+00:00,59,中レベルの大気質,pm25,N/A,35.47,33.17,27.53,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 05:00:00+00:00,59,中レベルの大気質,o3,N/A,32.63,51.09,23.88,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 06:00:00+00:00,41,中レベルの大気質,o3,N/A,28.03,74.13,14.66,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 07:00:00+00:00,39,悪い大気質,o3,N/A,30.96,76.25,16.17,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 08:00:00+00:00,36,悪い大気質,o3,N/A,33.69,82.99,15.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 09:00:00+00:00,37,悪い大気質,o3,N/A,31.37,82.09,20.97,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 10:00:00+00:00,32,悪い大気質,o3,N/A,30,92.55,15.08,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 11:00:00+00:00,39,悪い大気質,o3,N/A,28.18,78.15,22.25,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 12:00:00+00:00,47,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 13:00:00+00:00,58,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 14:00:00+00:00,48,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 15:00:00+00:00,45,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 16:00:00+00:00,44,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 17:00:00+00:00,40,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 18:00:00+00:00,45,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 19:00:00+00:00,45,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 20:00:00+00:00,56,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 21:00:00+00:00,66,良い大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 22:00:00+00:00,70,良い大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-13 23:00:00+00:00,74,良い大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 00:00:00+00:00,67,良い大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 01:00:00+00:00,74,良い大気質,no2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 02:00:00+00:00,66,良い大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 03:00:00+00:00,60,良い大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 04:00:00+00:00,57,中レベルの大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 05:00:00+00:00,56,中レベルの大気質,pm25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 06:00:00+00:00,50,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 07:00:00+00:00,38,悪い大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 08:00:00+00:00,38,悪い大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 09:00:00+00:00,44,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 10:00:00+00:00,43,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 11:00:00+00:00,46,中レベルの大気質,o3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 12:00:00+00:00,51,中レベルの大気質,o3,N/A,22.11,62.08,18.49,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 13:00:00+00:00,52,中レベルの大気質,o3,N/A,24.03,60.26,18.34,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 14:00:00+00:00,53,中レベルの大気質,o3,N/A,24.96,58.51,17.12,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 15:00:00+00:00,56,中レベルの大気質,o3,N/A,26.96,55.51,15.9,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 16:00:00+00:00,58,中レベルの大気質,o3,N/A,24.94,53.31,14.12,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 17:00:00+00:00,66,良い大気質,o3,N/A,22.82,42.61,16.79,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 18:00:00+00:00,73,良い大気質,o3,N/A,18.02,33.88,21.49,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 19:00:00+00:00,71,良い大気質,pm25,N/A,22.95,33.82,20.16,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 20:00:00+00:00,67,良い大気質,pm25,N/A,24.67,36.43,20.02,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 21:00:00+00:00,74,良い大気質,o3,N/A,23.6,33.55,21.7,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 22:00:00+00:00,74,良い大気質,pm25,N/A,24.55,30.55,23.56,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-14 23:00:00+00:00,68,良い大気質,pm25,N/A,26.08,19.11,35.67,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 00:00:00+00:00,69,良い大気質,no2,N/A,26.08,13.95,40.54,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 01:00:00+00:00,71,良い大気質,pm25,N/A,26.13,24.52,33.57,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 02:00:00+00:00,66,良い大気質,o3,N/A,28.64,43.44,24.16,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 03:00:00+00:00,56,中レベルの大気質,o3,N/A,26.9,55.15,15.22,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 04:00:00+00:00,50,中レベルの大気質,o3,N/A,22.18,62.77,9.83,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 05:00:00+00:00,49,中レベルの大気質,o3,N/A,25.14,63.61,9.33,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 06:00:00+00:00,48,中レベルの大気質,o3,N/A,21.3,64.77,8.2,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 07:00:00+00:00,51,中レベルの大気質,o3,N/A,22.04,61.03,9.4,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 08:00:00+00:00,58,中レベルの大気質,o3,N/A,20.98,53.23,15.19,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 09:00:00+00:00,62,良い大気質,o3,N/A,21.07,47.52,19.42,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 10:00:00+00:00,58,中レベルの大気質,o3,N/A,20.98,52.3,17.06,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 11:00:00+00:00,54,中レベルの大気質,o3,N/A,23.79,58.01,10.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 12:00:00+00:00,56,中レベルの大気質,o3,N/A,21.97,55.99,12.54,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 13:00:00+00:00,55,中レベルの大気質,o3,N/A,19.06,57.05,12.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 14:00:00+00:00,54,中レベルの大気質,o3,N/A,19.22,57.96,9.8,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 15:00:00+00:00,55,中レベルの大気質,o3,N/A,19.96,57.03,10.62,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 16:00:00+00:00,58,中レベルの大気質,o3,N/A,18.97,52.27,9.91,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 17:00:00+00:00,60,良い大気質,o3,N/A,18.86,49.94,9.93,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 18:00:00+00:00,63,良い大気質,o3,N/A,18.84,46.25,10.74,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 19:00:00+00:00,64,良い大気質,o3,N/A,21.85,45.25,11.82,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 20:00:00+00:00,68,良い大気質,o3,N/A,21.83,40.1,12.97,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 21:00:00+00:00,76,良い大気質,pm25,N/A,21.06,28.5,21.51,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-15 22:00:00+00:00,75,良い大気質,no2,N/A,21.86,14.07,32.97,N/A,N/A,N/A,N/A,N/A
